STATE,zipcode,A18425
NE,69341,112.0
NE,69341,414.0
NE,69341,749.0
NE,69343,0.0
NE,69343,0.0
NE,69343,0.0
NE,69343,0.0
NE,69343,0.0
NE,69343,0.0
NE,69345,0.0
NE,69345,0.0
NE,69345,0.0
NE,69345,0.0
NE,69345,0.0
NE,69345,0.0
NE,69346,0.0
NE,69346,0.0
NE,69346,0.0
NE,69346,0.0
NE,69346,0.0
NE,69346,0.0
NE,69347,0.0
NE,69347,0.0
NE,69347,0.0
NE,69347,0.0
NE,69347,0.0
NE,69347,0.0
NE,69348,0.0
NE,69348,0.0
NE,69348,0.0
NE,69348,0.0
NE,69348,0.0
NE,69348,0.0
NE,69350,0.0
NE,69350,0.0
NE,69350,0.0
NE,69350,0.0
NE,69350,0.0
NE,69350,0.0
NE,69352,0.0
NE,69352,0.0
NE,69352,0.0
NE,69352,0.0
NE,69352,0.0
NE,69352,0.0
NE,69356,0.0
NE,69356,0.0
NE,69356,0.0
NE,69356,0.0
NE,69356,0.0
NE,69356,0.0
NE,69357,0.0
NE,69357,0.0
NE,69357,95.0
NE,69357,0.0
NE,69357,234.0
NE,69357,0.0
NE,69358,0.0
NE,69358,0.0
NE,69358,0.0
NE,69358,0.0
NE,69358,0.0
NE,69358,0.0
NE,69360,0.0
NE,69360,0.0
NE,69360,0.0
NE,69360,0.0
NE,69360,0.0
NE,69360,0.0
NE,69361,0.0
NE,69361,45.0
NE,69361,131.0
NE,69361,227.0
NE,69361,1080.0
NE,69361,1572.0
NE,69366,0.0
NE,69366,0.0
NE,69366,0.0
NE,69366,0.0
NE,69366,0.0
NE,69366,0.0
NE,99999,0.0
NE,99999,55.0
NE,99999,0.0
NE,99999,109.0
NE,99999,554.0
NE,99999,983.0
NV,0,585.0
NV,0,2802.0
NV,0,7496.0
NV,0,6633.0
NV,0,40617.0
NV,0,287819.0
NV,89001,0.0
NV,89001,0.0
NV,89001,0.0
NV,89001,0.0
NV,89001,0.0
NV,89001,0.0
NV,89002,34.0
NV,89002,0.0
NV,89002,46.0
NV,89002,69.0
NV,89002,427.0
NV,89002,753.0
NV,89005,0.0
NV,89005,0.0
NV,89005,119.0
NV,89005,0.0
NV,89005,208.0
NV,89005,1156.0
NV,89008,0.0
NV,89008,0.0
NV,89008,0.0
NV,89008,0.0
NV,89008,0.0
NV,89008,0.0
NV,89010,0.0
NV,89010,0.0
NV,89010,0.0
NV,89010,0.0
NV,89010,0.0
NV,89010,0.0
NV,89011,0.0
NV,89011,33.0
NV,89011,87.0
NV,89011,145.0
NV,89011,859.0
NV,89011,6306.0
NV,89012,0.0
NV,89012,89.0
NV,89012,76.0
NV,89012,164.0
NV,89012,1108.0
NV,89012,8975.0
NV,89013,0.0
NV,89013,0.0
NV,89013,0.0
NV,89013,0.0
NV,89013,0.0
NV,89013,0.0
NV,89014,33.0
NV,89014,0.0
NV,89014,97.0
NV,89014,91.0
NV,89014,392.0
NV,89014,2024.0
NV,89015,0.0
NV,89015,72.0
NV,89015,0.0
NV,89015,89.0
NV,89015,347.0
NV,89015,490.0
NV,89019,0.0
NV,89019,0.0
NV,89019,0.0
NV,89019,0.0
NV,89019,0.0
NV,89019,0.0
NV,89020,0.0
NV,89020,0.0
NV,89020,0.0
NV,89020,0.0
NV,89020,0.0
NV,89020,0.0
NV,89027,0.0
NV,89027,69.0
NV,89027,0.0
NV,89027,56.0
NV,89027,328.0
NV,89027,1046.0
NV,89029,0.0
NV,89029,0.0
NV,89029,78.0
NV,89029,0.0
NV,89029,251.0
NV,89029,751.0
NV,89030,0.0
NV,89030,0.0
NV,89030,0.0
NV,89030,0.0
NV,89030,0.0
NV,89030,0.0
NV,89031,0.0
NV,89031,88.0
NV,89031,100.0
NV,89031,169.0
NV,89031,531.0
NV,89031,372.0
NV,89032,0.0
NV,89032,0.0
NV,89032,215.0
NV,89032,0.0
NV,89032,310.0
NV,89032,0.0
NV,89040,0.0
NV,89040,0.0
NV,89040,0.0
NV,89040,0.0
NV,89040,0.0
NV,89040,0.0
NV,89043,0.0
NV,89043,0.0
NV,89043,0.0
NV,89043,0.0
NV,89043,0.0
NV,89043,0.0
NV,89044,56.0
NV,89044,0.0
NV,89044,132.0
NV,89044,181.0
NV,89044,1039.0
NV,89044,3602.0
NV,89045,0.0
NV,89045,0.0
NV,89045,0.0
NV,89045,0.0
NV,89045,0.0
NV,89045,0.0
NV,89046,0.0
NV,89046,0.0
NV,89046,0.0
NV,89046,0.0
NV,89046,0.0
NV,89046,0.0
NV,89048,0.0
NV,89048,0.0
NV,89048,57.0
NV,89048,0.0
NV,89048,434.0
NV,89048,0.0
NV,89049,0.0
NV,89049,0.0
NV,89049,0.0
NV,89049,0.0
NV,89049,0.0
NV,89049,0.0
NV,89052,0.0
NV,89052,162.0
NV,89052,218.0
NV,89052,301.0
NV,89052,1544.0
NV,89052,20146.0
NV,89060,0.0
NV,89060,0.0
NV,89060,117.0
NV,89060,0.0
NV,89060,0.0
NV,89060,0.0
NV,89061,0.0
NV,89061,55.0
NV,89061,0.0
NV,89061,0.0
NV,89061,291.0
NV,89061,0.0
NV,89074,0.0
NV,89074,60.0
NV,89074,145.0
NV,89074,167.0
NV,89074,761.0
NV,89074,3536.0
NV,89081,0.0
NV,89081,35.0
NV,89081,118.0
NV,89081,80.0
NV,89081,660.0
NV,89081,0.0
NV,89084,23.0
NV,89084,0.0
NV,89084,92.0
NV,89084,121.0
NV,89084,472.0
NV,89084,742.0
NV,89085,0.0
NV,89085,0.0
NV,89085,0.0
NV,89085,0.0
NV,89085,0.0
NV,89085,0.0
NV,89086,0.0
NV,89086,0.0
NV,89086,0.0
NV,89086,0.0
NV,89086,0.0
NV,89086,0.0
NV,89101,0.0
NV,89101,0.0
NV,89101,0.0
NV,89101,0.0
NV,89101,428.0
NV,89101,0.0
NV,89102,0.0
NV,89102,97.0
NV,89102,0.0
NV,89102,0.0
NV,89102,222.0
NV,89102,930.0
NV,89103,0.0
NV,89103,46.0
NV,89103,88.0
NV,89103,0.0
NV,89103,203.0
NV,89103,4013.0
NV,89104,0.0
NV,89104,0.0
NV,89104,0.0
NV,89104,163.0
NV,89104,0.0
NV,89104,0.0
NV,89106,57.0
NV,89106,0.0
NV,89106,0.0
NV,89106,0.0
NV,89106,0.0
NV,89106,0.0
NV,89107,0.0
NV,89107,0.0
NV,89107,153.0
NV,89107,0.0
NV,89107,313.0
NV,89107,2706.0
NV,89108,0.0
NV,89108,39.0
NV,89108,96.0
NV,89108,0.0
NV,89108,887.0
NV,89108,0.0
NV,89109,84.0
NV,89109,0.0
NV,89109,0.0
NV,89109,0.0
NV,89109,426.0
NV,89109,10242.0
NV,89110,0.0
NV,89110,41.0
NV,89110,58.0
NV,89110,75.0
NV,89110,423.0
NV,89110,0.0
NV,89113,0.0
NV,89113,76.0
NV,89113,84.0
NV,89113,214.0
NV,89113,460.0
NV,89113,3328.0
NV,89115,0.0
NV,89115,89.0
NV,89115,0.0
NV,89115,0.0
NV,89115,117.0
NV,89115,0.0
NV,89117,0.0
NV,89117,104.0
NV,89117,110.0
NV,89117,160.0
NV,89117,663.0
NV,89117,7785.0
NV,89118,0.0
NV,89118,0.0
NV,89118,99.0
NV,89118,84.0
NV,89118,220.0
NV,89118,767.0
NV,89119,0.0
NV,89119,49.0
NV,89119,116.0
NV,89119,0.0
NV,89119,174.0
NV,89119,630.0
NV,89120,0.0
NV,89120,0.0
NV,89120,137.0
NV,89120,0.0
NV,89120,234.0
NV,89120,1070.0
NV,89121,42.0
NV,89121,0.0
NV,89121,107.0
NV,89121,0.0
NV,89121,207.0
NV,89121,801.0
NV,89122,0.0
NV,89122,111.0
NV,89122,0.0
NV,89122,96.0
NV,89122,272.0
NV,89122,0.0
NV,89123,0.0
NV,89123,92.0
NV,89123,115.0
NV,89123,172.0
NV,89123,708.0
NV,89123,1585.0
NV,89124,0.0
NV,89124,0.0
NV,89124,0.0
NV,89124,0.0
NV,89124,0.0
NV,89124,0.0
NV,89128,0.0
NV,89128,64.0
NV,89128,112.0
NV,89128,0.0
NV,89128,363.0
NV,89128,665.0
NV,89129,0.0
NV,89129,80.0
NV,89129,94.0
NV,89129,97.0
NV,89129,594.0
NV,89129,1243.0
NV,89130,0.0
NV,89130,0.0
NV,89130,63.0
NV,89130,69.0
NV,89130,273.0
NV,89130,743.0
NV,89131,49.0
NV,89131,0.0
NV,89131,92.0
NV,89131,163.0
NV,89131,701.0
NV,89131,2013.0
NV,89134,66.0
NV,89134,0.0
NV,89134,98.0
NV,89134,200.0
NV,89134,660.0
NV,89134,4037.0
NV,89135,71.0
NV,89135,0.0
NV,89135,173.0
NV,89135,138.0
NV,89135,928.0
NV,89135,18975.0
NV,89138,0.0
NV,89138,0.0
NV,89138,0.0
NV,89138,93.0
NV,89138,536.0
NV,89138,7063.0
NV,89139,0.0
NV,89139,94.0
NV,89139,174.0
NV,89139,82.0
NV,89139,575.0
NV,89139,1322.0
NV,89141,32.0
NV,89141,0.0
NV,89141,127.0
NV,89141,151.0
NV,89141,856.0
NV,89141,12163.0
NV,89142,0.0
NV,89142,105.0
NV,89142,0.0
NV,89142,145.0
NV,89142,0.0
NV,89142,0.0
NV,89143,0.0
NV,89143,0.0
NV,89143,60.0
NV,89143,0.0
NV,89143,342.0
NV,89143,0.0
NV,89144,0.0
NV,89144,72.0
NV,89144,0.0
NV,89144,77.0
NV,89144,430.0
NV,89144,5241.0
NV,89145,0.0
NV,89145,69.0
NV,89145,0.0
NV,89145,74.0
NV,89145,513.0
NV,89145,11053.0
NV,89146,0.0
NV,89146,0.0
NV,89146,153.0
NV,89146,0.0
NV,89146,0.0
NV,89146,220.0
NV,89147,0.0
NV,89147,153.0
NV,89147,90.0
NV,89147,83.0
NV,89147,456.0
NV,89147,1363.0
NV,89148,0.0
NV,89148,102.0
NV,89148,168.0
NV,89148,211.0
NV,89148,791.0
NV,89148,5596.0
NV,89149,0.0
NV,89149,33.0
NV,89149,75.0
NV,89149,123.0
NV,89149,549.0
NV,89149,2698.0
NV,89156,0.0
NV,89156,0.0
NV,89156,132.0
NV,89156,0.0
NV,89156,0.0
NV,89156,0.0
NV,89161,0.0
NV,89161,0.0
NV,89161,0.0
NV,89161,0.0
NV,89161,0.0
NV,89161,0.0
NV,89166,0.0
NV,89166,35.0
NV,89166,94.0
NV,89166,85.0
NV,89166,526.0
NV,89166,331.0
NV,89169,0.0
NV,89169,0.0
NV,89169,157.0
NV,89169,0.0
NV,89169,0.0
NV,89169,3427.0
NV,89178,0.0
NV,89178,96.0
NV,89178,104.0
NV,89178,155.0
NV,89178,552.0
NV,89178,1120.0
NV,89179,0.0
NV,89179,0.0
NV,89179,87.0
NV,89179,0.0
NV,89179,443.0
NV,89179,0.0
NV,89183,38.0
NV,89183,0.0
NV,89183,158.0
NV,89183,106.0
NV,89183,425.0
NV,89183,466.0
NV,89301,0.0
NV,89301,0.0
NV,89301,0.0
NV,89301,0.0
NV,89301,0.0
NV,89301,0.0
NV,89310,0.0
NV,89310,0.0
NV,89310,0.0
NV,89310,0.0
NV,89310,0.0
NV,89310,0.0
NV,89311,0.0
NV,89311,0.0
NV,89311,0.0
NV,89311,0.0
NV,89311,0.0
NV,89311,0.0
NV,89316,0.0
NV,89316,0.0
NV,89316,0.0
NV,89316,0.0
NV,89316,0.0
NV,89316,0.0
NV,89403,0.0
NV,89403,0.0
NV,89403,103.0
NV,89403,0.0
NV,89403,637.0
NV,89403,0.0
NV,89406,0.0
NV,89406,53.0
NV,89406,0.0
NV,89406,0.0
NV,89406,214.0
NV,89406,0.0
NV,89408,0.0
NV,89408,0.0
NV,89408,88.0
NV,89408,0.0
NV,89408,292.0
NV,89408,0.0
NV,89410,0.0
NV,89410,0.0
NV,89410,0.0
NV,89410,94.0
NV,89410,440.0
NV,89410,2307.0
NV,89413,0.0
NV,89413,0.0
NV,89413,0.0
NV,89413,0.0
NV,89413,0.0
NV,89413,3711.0
NV,89414,0.0
NV,89414,0.0
NV,89414,0.0
NV,89414,0.0
NV,89414,0.0
NV,89414,0.0
NV,89415,0.0
NV,89415,0.0
NV,89415,0.0
NV,89415,0.0
NV,89415,0.0
NV,89415,0.0
NV,89418,0.0
NV,89418,0.0
NV,89418,0.0
NV,89418,0.0
NV,89418,0.0
NV,89418,0.0
NV,89419,0.0
NV,89419,0.0
NV,89419,0.0
NV,89419,0.0
NV,89419,0.0
NV,89419,0.0
NV,89423,0.0
NV,89423,0.0
NV,89423,138.0
NV,89423,0.0
NV,89423,542.0
NV,89423,1990.0
NV,89425,0.0
NV,89425,0.0
NV,89425,0.0
NV,89425,0.0
NV,89425,0.0
NV,89425,0.0
NV,89429,0.0
NV,89429,0.0
NV,89429,0.0
NV,89429,0.0
NV,89429,0.0
NV,89429,0.0
NV,89430,0.0
NV,89430,0.0
NV,89430,0.0
NV,89430,0.0
NV,89430,0.0
NV,89430,0.0
NV,89431,0.0
NV,89431,35.0
NV,89431,0.0
NV,89431,0.0
NV,89431,300.0
NV,89431,0.0
NV,89433,0.0
NV,89433,0.0
NV,89433,0.0
NV,89433,0.0
NV,89433,0.0
NV,89433,0.0
NV,89434,0.0
NV,89434,0.0
NV,89434,105.0
NV,89434,0.0
NV,89434,201.0
NV,89434,576.0
NV,89436,0.0
NV,89436,43.0
NV,89436,86.0
NV,89436,127.0
NV,89436,942.0
NV,89436,2068.0
NV,89439,0.0
NV,89439,0.0
NV,89439,0.0
NV,89439,0.0
NV,89439,708.0
NV,89439,0.0
NV,89441,0.0
NV,89441,0.0
NV,89441,93.0
NV,89441,0.0
NV,89441,511.0
NV,89441,686.0
NV,89444,0.0
NV,89444,0.0
NV,89444,0.0
NV,89444,216.0
NV,89444,0.0
NV,89444,0.0
NV,89445,0.0
NV,89445,0.0
NV,89445,167.0
NV,89445,0.0
NV,89445,0.0
NV,89445,0.0
NV,89447,0.0
NV,89447,0.0
NV,89447,0.0
NV,89447,0.0
NV,89447,0.0
NV,89447,0.0
NV,89451,0.0
NV,89451,0.0
NV,89451,122.0
NV,89451,0.0
NV,89451,548.0
NV,89451,27446.0
NV,89460,0.0
NV,89460,0.0
NV,89460,127.0
NV,89460,89.0
NV,89460,391.0
NV,89460,3677.0
NV,89501,0.0
NV,89501,0.0
NV,89501,148.0
NV,89501,0.0
NV,89501,0.0
NV,89501,2888.0
NV,89502,0.0
NV,89502,0.0
NV,89502,101.0
NV,89502,0.0
NV,89502,273.0
NV,89502,1307.0
NV,89503,0.0
NV,89503,0.0
NV,89503,123.0
NV,89503,0.0
NV,89503,318.0
NV,89503,718.0
NV,89506,0.0
NV,89506,0.0
NV,89506,125.0
NV,89506,111.0
NV,89506,453.0
NV,89506,379.0
NV,89508,0.0
NV,89508,0.0
NV,89508,145.0
NV,89508,0.0
NV,89508,395.0
NV,89508,0.0
NV,89509,0.0
NV,89509,82.0
NV,89509,0.0
NV,89509,98.0
NV,89509,658.0
NV,89509,4338.0
NV,89510,0.0
NV,89510,0.0
NV,89510,0.0
NV,89510,0.0
NV,89510,216.0
NV,89510,0.0
NV,89511,0.0
NV,89511,0.0
NV,89511,124.0
NV,89511,123.0
NV,89511,859.0
NV,89511,19661.0
NV,89512,0.0
NV,89512,0.0
NV,89512,0.0
NV,89512,131.0
NV,89512,0.0
NV,89512,0.0
NV,89519,0.0
NV,89519,76.0
NV,89519,0.0
NV,89519,0.0
NV,89519,384.0
NV,89519,4301.0
NV,89521,0.0
NV,89521,50.0
NV,89521,61.0
NV,89521,198.0
NV,89521,1292.0
NV,89521,6489.0
NV,89523,0.0
NV,89523,69.0
NV,89523,122.0
NV,89523,245.0
NV,89523,1085.0
NV,89523,6008.0
NV,89701,0.0
NV,89701,0.0
NV,89701,83.0
NV,89701,0.0
NV,89701,194.0
NV,89701,697.0
NV,89703,0.0
NV,89703,0.0
NV,89703,91.0
NV,89703,0.0
NV,89703,271.0
NV,89703,1238.0
NV,89704,0.0
NV,89704,0.0
NV,89704,119.0
NV,89704,0.0
NV,89704,0.0
NV,89704,947.0
NV,89705,0.0
NV,89705,0.0
NV,89705,0.0
NV,89705,0.0
NV,89705,354.0
NV,89705,0.0
NV,89706,0.0
NV,89706,0.0
NV,89706,0.0
NV,89706,168.0
NV,89706,0.0
NV,89706,570.0
NV,89801,0.0
NV,89801,0.0
NV,89801,0.0
NV,89801,0.0
NV,89801,276.0
NV,89801,0.0
NV,89815,0.0
NV,89815,0.0
NV,89815,0.0
NV,89815,125.0
NV,89815,0.0
NV,89815,0.0
NV,89820,0.0
NV,89820,0.0
NV,89820,0.0
NV,89820,0.0
NV,89820,0.0
NV,89820,0.0
NV,89821,0.0
NV,89821,0.0
NV,89821,0.0
NV,89821,0.0
NV,89821,0.0
NV,89821,0.0
NV,89822,0.0
NV,89822,0.0
NV,89822,0.0
NV,89822,0.0
NV,89822,0.0
NV,89822,0.0
NV,89825,0.0
NV,89825,0.0
NV,89825,0.0
NV,89825,0.0
NV,89825,0.0
NV,89825,0.0
NV,89828,0.0
NV,89828,0.0
NV,89828,0.0
NV,89828,0.0
NV,89828,0.0
NV,89828,0.0
NV,89835,0.0
NV,89835,0.0
NV,89835,0.0
NV,89835,0.0
NV,89835,0.0
NV,89835,0.0
NV,99999,0.0
NV,99999,84.0
NV,99999,154.0
NV,99999,259.0
NV,99999,1431.0
NV,99999,32322.0
NH,0,468.0
NH,0,2565.0
NH,0,10394.0
NH,0,13791.0
NH,0,56895.0
NH,0,143302.0
NH,3031,0.0
NH,3031,33.0
NH,3031,78.0
NH,3031,137.0
NH,3031,733.0
NH,3031,2998.0
NH,3032,30.0
NH,3032,0.0
NH,3032,0.0
NH,3032,55.0
NH,3032,290.0
NH,3032,536.0
NH,3033,0.0
NH,3033,33.0
NH,3033,0.0
NH,3033,93.0
NH,3033,481.0
NH,3033,819.0
NH,3034,0.0
NH,3034,0.0
NH,3034,70.0
NH,3034,0.0
NH,3034,188.0
NH,3034,0.0
NH,3036,0.0
NH,3036,0.0
NH,3036,51.0
NH,3036,55.0
NH,3036,453.0
NH,3036,645.0
NH,3037,0.0
NH,3037,0.0
NH,3037,81.0
NH,3037,0.0
NH,3037,144.0
NH,3037,226.0
NH,3038,10.0
NH,3038,107.0
NH,3038,635.0
NH,3038,796.0
NH,3038,2015.0
NH,3038,1574.0
NH,3042,0.0
NH,3042,0.0
NH,3042,73.0
NH,3042,94.0
NH,3042,419.0
NH,3042,0.0
NH,3043,0.0
NH,3043,0.0
NH,3043,0.0
NH,3043,0.0
NH,3043,154.0
NH,3043,0.0
NH,3044,0.0
NH,3044,0.0
NH,3044,92.0
NH,3044,68.0
NH,3044,332.0
NH,3044,0.0
NH,3045,23.0
NH,3045,0.0
NH,3045,48.0
NH,3045,99.0
NH,3045,281.0
NH,3045,328.0
NH,3046,0.0
NH,3046,0.0
NH,3046,0.0
NH,3046,0.0
NH,3046,132.0
NH,3046,170.0
NH,3047,0.0
NH,3047,72.0
NH,3047,0.0
NH,3047,0.0
NH,3047,0.0
NH,3047,0.0
NH,3048,0.0
NH,3048,41.0
NH,3048,0.0
NH,3048,73.0
NH,3048,247.0
NH,3048,0.0
NH,3049,27.0
NH,3049,0.0
NH,3049,88.0
NH,3049,91.0
NH,3049,798.0
NH,3049,3954.0
NH,3051,0.0
NH,3051,94.0
NH,3051,377.0
NH,3051,684.0
NH,3051,2123.0
NH,3051,1606.0
NH,3052,0.0
NH,3052,0.0
NH,3052,81.0
NH,3052,115.0
NH,3052,595.0
NH,3052,497.0
NH,3053,0.0
NH,3053,71.0
NH,3053,255.0
NH,3053,387.0
NH,3053,1810.0
NH,3053,2105.0
NH,3054,0.0
NH,3054,64.0
NH,3054,238.0
NH,3054,336.0
NH,3054,1264.0
NH,3054,1506.0
NH,3055,0.0
NH,3055,0.0
NH,3055,91.0
NH,3055,138.0
NH,3055,483.0
NH,3055,284.0
NH,3057,0.0
NH,3057,0.0
NH,3057,0.0
NH,3057,0.0
NH,3057,174.0
NH,3057,394.0
NH,3060,0.0
NH,3060,104.0
NH,3060,328.0
NH,3060,404.0
NH,3060,747.0
NH,3060,883.0
NH,3062,18.0
NH,3062,90.0
NH,3062,387.0
NH,3062,642.0
NH,3062,2192.0
NH,3062,3889.0
NH,3063,0.0
NH,3063,54.0
NH,3063,220.0
NH,3063,377.0
NH,3063,969.0
NH,3063,898.0
NH,3064,0.0
NH,3064,53.0
NH,3064,168.0
NH,3064,265.0
NH,3064,827.0
NH,3064,1321.0
NH,3070,0.0
NH,3070,46.0
NH,3070,0.0
NH,3070,0.0
NH,3070,230.0
NH,3070,343.0
NH,3071,0.0
NH,3071,0.0
NH,3071,178.0
NH,3071,0.0
NH,3071,159.0
NH,3071,158.0
NH,3076,0.0
NH,3076,82.0
NH,3076,342.0
NH,3076,487.0
NH,3076,2195.0
NH,3076,2912.0
NH,3077,0.0
NH,3077,34.0
NH,3077,89.0
NH,3077,105.0
NH,3077,486.0
NH,3077,0.0
NH,3079,26.0
NH,3079,222.0
NH,3079,703.0
NH,3079,1083.0
NH,3079,3096.0
NH,3079,5822.0
NH,3082,0.0
NH,3082,0.0
NH,3082,0.0
NH,3082,0.0
NH,3082,240.0
NH,3082,0.0
NH,3084,0.0
NH,3084,0.0
NH,3084,0.0
NH,3084,91.0
NH,3084,0.0
NH,3084,0.0
NH,3086,0.0
NH,3086,0.0
NH,3086,47.0
NH,3086,0.0
NH,3086,116.0
NH,3086,374.0
NH,3087,0.0
NH,3087,78.0
NH,3087,133.0
NH,3087,319.0
NH,3087,1957.0
NH,3087,9348.0
NH,3101,0.0
NH,3101,0.0
NH,3101,0.0
NH,3101,0.0
NH,3101,0.0
NH,3101,320.0
NH,3102,0.0
NH,3102,37.0
NH,3102,152.0
NH,3102,188.0
NH,3102,273.0
NH,3102,383.0
NH,3103,26.0
NH,3103,0.0
NH,3103,124.0
NH,3103,204.0
NH,3103,382.0
NH,3103,289.0
NH,3104,0.0
NH,3104,45.0
NH,3104,148.0
NH,3104,228.0
NH,3104,662.0
NH,3104,1410.0
NH,3106,0.0
NH,3106,0.0
NH,3106,87.0
NH,3106,124.0
NH,3106,317.0
NH,3106,506.0
NH,3109,0.0
NH,3109,0.0
NH,3109,85.0
NH,3109,116.0
NH,3109,186.0
NH,3109,228.0
NH,3110,35.0
NH,3110,33.0
NH,3110,72.0
NH,3110,181.0
NH,3110,1133.0
NH,3110,6307.0
NH,3216,0.0
NH,3216,0.0
NH,3216,0.0
NH,3216,0.0
NH,3216,0.0
NH,3216,0.0
NH,3217,0.0
NH,3217,0.0
NH,3217,0.0
NH,3217,0.0
NH,3217,0.0
NH,3217,0.0
NH,3218,0.0
NH,3218,0.0
NH,3218,0.0
NH,3218,0.0
NH,3218,0.0
NH,3218,0.0
NH,3220,0.0
NH,3220,0.0
NH,3220,0.0
NH,3220,0.0
NH,3220,182.0
NH,3220,0.0
NH,3221,0.0
NH,3221,0.0
NH,3221,63.0
NH,3221,0.0
NH,3221,0.0
NH,3221,0.0
NH,3222,30.0
NH,3222,0.0
NH,3222,0.0
NH,3222,0.0
NH,3222,606.0
NH,3222,0.0
NH,3223,0.0
NH,3223,0.0
NH,3223,0.0
NH,3223,0.0
NH,3223,235.0
NH,3223,0.0
NH,3224,0.0
NH,3224,0.0
NH,3224,0.0
NH,3224,0.0
NH,3224,232.0
NH,3224,0.0
NH,3225,0.0
NH,3225,0.0
NH,3225,0.0
NH,3225,0.0
NH,3225,0.0
NH,3225,0.0
NH,3226,0.0
NH,3226,0.0
NH,3226,0.0
NH,3226,0.0
NH,3226,83.0
NH,3226,901.0
NH,3227,0.0
NH,3227,0.0
NH,3227,0.0
NH,3227,0.0
NH,3227,159.0
NH,3227,0.0
NH,3229,0.0
NH,3229,0.0
NH,3229,31.0
NH,3229,0.0
NH,3229,127.0
NH,3229,784.0
NH,3230,0.0
NH,3230,0.0
NH,3230,0.0
NH,3230,0.0
NH,3230,0.0
NH,3230,0.0
NH,3233,0.0
NH,3233,0.0
NH,3233,0.0
NH,3233,0.0
NH,3233,0.0
NH,3233,0.0
NH,3234,0.0
NH,3234,0.0
NH,3234,0.0
NH,3234,0.0
NH,3234,94.0
NH,3234,0.0
NH,3235,0.0
NH,3235,0.0
NH,3235,57.0
NH,3235,0.0
NH,3235,0.0
NH,3235,0.0
NH,3237,0.0
NH,3237,0.0
NH,3237,0.0
NH,3237,125.0
NH,3237,0.0
NH,3237,0.0
NH,3240,0.0
NH,3240,0.0
NH,3240,0.0
NH,3240,0.0
NH,3240,0.0
NH,3240,0.0
NH,3241,0.0
NH,3241,0.0
NH,3241,0.0
NH,3241,0.0
NH,3241,0.0
NH,3241,0.0
NH,3242,0.0
NH,3242,0.0
NH,3242,0.0
NH,3242,0.0
NH,3242,99.0
NH,3242,117.0
NH,3243,0.0
NH,3243,0.0
NH,3243,0.0
NH,3243,0.0
NH,3243,0.0
NH,3243,0.0
NH,3244,0.0
NH,3244,0.0
NH,3244,0.0
NH,3244,83.0
NH,3244,0.0
NH,3244,263.0
NH,3245,0.0
NH,3245,0.0
NH,3245,0.0
NH,3245,0.0
NH,3245,0.0
NH,3245,450.0
NH,3246,14.0
NH,3246,0.0
NH,3246,57.0
NH,3246,0.0
NH,3246,303.0
NH,3246,1393.0
NH,3249,0.0
NH,3249,0.0
NH,3249,69.0
NH,3249,0.0
NH,3249,203.0
NH,3249,565.0
NH,3251,0.0
NH,3251,0.0
NH,3251,0.0
NH,3251,0.0
NH,3251,342.0
NH,3251,0.0
NH,3253,0.0
NH,3253,0.0
NH,3253,31.0
NH,3253,0.0
NH,3253,181.0
NH,3253,1616.0
NH,3254,0.0
NH,3254,54.0
NH,3254,0.0
NH,3254,0.0
NH,3254,186.0
NH,3254,1445.0
NH,3255,0.0
NH,3255,0.0
NH,3255,0.0
NH,3255,62.0
NH,3255,0.0
NH,3255,834.0
NH,3256,0.0
NH,3256,0.0
NH,3256,0.0
NH,3256,0.0
NH,3256,94.0
NH,3256,0.0
NH,3257,0.0
NH,3257,44.0
NH,3257,0.0
NH,3257,51.0
NH,3257,175.0
NH,3257,3139.0
NH,3258,0.0
NH,3258,0.0
NH,3258,0.0
NH,3258,0.0
NH,3258,146.0
NH,3258,0.0
NH,3259,0.0
NH,3259,0.0
NH,3259,0.0
NH,3259,0.0
NH,3259,0.0
NH,3259,0.0
NH,3261,0.0
NH,3261,0.0
NH,3261,51.0
NH,3261,0.0
NH,3261,157.0
NH,3261,0.0
NH,3262,0.0
NH,3262,0.0
NH,3262,0.0
NH,3262,0.0
NH,3262,0.0
NH,3262,0.0
NH,3263,0.0
NH,3263,0.0
NH,3263,109.0
NH,3263,0.0
NH,3263,0.0
NH,3263,0.0
NH,3264,0.0
NH,3264,0.0
NH,3264,0.0
NH,3264,0.0
NH,3264,92.0
NH,3264,0.0
NH,3266,0.0
NH,3266,0.0
NH,3266,0.0
NH,3266,0.0
NH,3266,0.0
NH,3266,0.0
NH,3268,0.0
NH,3268,0.0
NH,3268,0.0
NH,3268,0.0
NH,3268,0.0
NH,3268,0.0
NH,3269,0.0
NH,3269,0.0
NH,3269,0.0
NH,3269,0.0
NH,3269,166.0
NH,3269,0.0
NH,3275,0.0
NH,3275,0.0
NH,3275,56.0
NH,3275,0.0
NH,3275,188.0
NH,3275,0.0
NH,3276,0.0
NH,3276,0.0
NH,3276,0.0
NH,3276,87.0
NH,3276,0.0
NH,3276,0.0
NH,3278,0.0
NH,3278,0.0
NH,3278,0.0
NH,3278,0.0
NH,3278,195.0
NH,3278,0.0
NH,3279,0.0
NH,3279,0.0
NH,3279,0.0
NH,3279,0.0
NH,3279,0.0
NH,3279,0.0
NH,3280,0.0
NH,3280,0.0
NH,3280,0.0
NH,3280,0.0
NH,3280,0.0
NH,3280,0.0
NH,3281,0.0
NH,3281,0.0
