STATE,zipcode,A18425
NJ,7501,20.0
NJ,7501,135.0
NJ,7501,251.0
NJ,7501,293.0
NJ,7501,609.0
NJ,7501,0.0
NJ,7502,0.0
NJ,7502,135.0
NJ,7502,304.0
NJ,7502,405.0
NJ,7502,621.0
NJ,7502,219.0
NJ,7503,11.0
NJ,7503,98.0
NJ,7503,236.0
NJ,7503,227.0
NJ,7503,393.0
NJ,7503,0.0
NJ,7504,23.0
NJ,7504,130.0
NJ,7504,196.0
NJ,7504,214.0
NJ,7504,676.0
NJ,7504,452.0
NJ,7505,0.0
NJ,7505,0.0
NJ,7505,0.0
NJ,7505,0.0
NJ,7505,0.0
NJ,7505,0.0
NJ,7506,0.0
NJ,7506,174.0
NJ,7506,562.0
NJ,7506,956.0
NJ,7506,3822.0
NJ,7506,5827.0
NJ,7508,17.0
NJ,7508,232.0
NJ,7508,491.0
NJ,7508,736.0
NJ,7508,3254.0
NJ,7508,7683.0
NJ,7512,14.0
NJ,7512,92.0
NJ,7512,310.0
NJ,7512,600.0
NJ,7512,2402.0
NJ,7512,4418.0
NJ,7513,0.0
NJ,7513,87.0
NJ,7513,121.0
NJ,7513,181.0
NJ,7513,0.0
NJ,7513,0.0
NJ,7514,18.0
NJ,7514,166.0
NJ,7514,299.0
NJ,7514,244.0
NJ,7514,604.0
NJ,7514,0.0
NJ,7522,14.0
NJ,7522,117.0
NJ,7522,191.0
NJ,7522,109.0
NJ,7522,172.0
NJ,7522,0.0
NJ,7524,7.0
NJ,7524,59.0
NJ,7524,181.0
NJ,7524,0.0
NJ,7524,135.0
NJ,7524,0.0
NJ,7601,24.0
NJ,7601,290.0
NJ,7601,1286.0
NJ,7601,1910.0
NJ,7601,6135.0
NJ,7601,7223.0
NJ,7603,0.0
NJ,7603,81.0
NJ,7603,283.0
NJ,7603,456.0
NJ,7603,1323.0
NJ,7603,682.0
NJ,7604,0.0
NJ,7604,84.0
NJ,7604,245.0
NJ,7604,623.0
NJ,7604,2965.0
NJ,7604,4764.0
NJ,7605,0.0
NJ,7605,69.0
NJ,7605,170.0
NJ,7605,269.0
NJ,7605,2200.0
NJ,7605,9234.0
NJ,7606,0.0
NJ,7606,0.0
NJ,7606,84.0
NJ,7606,97.0
NJ,7606,696.0
NJ,7606,0.0
NJ,7607,0.0
NJ,7607,86.0
NJ,7607,274.0
NJ,7607,633.0
NJ,7607,2151.0
NJ,7607,2780.0
NJ,7621,0.0
NJ,7621,231.0
NJ,7621,712.0
NJ,7621,1363.0
NJ,7621,6122.0
NJ,7621,22729.0
NJ,7624,0.0
NJ,7624,152.0
NJ,7624,157.0
NJ,7624,268.0
NJ,7624,2292.0
NJ,7624,23390.0
NJ,7626,0.0
NJ,7626,97.0
NJ,7626,107.0
NJ,7626,319.0
NJ,7626,2527.0
NJ,7626,44001.0
NJ,7627,99.0
NJ,7627,0.0
NJ,7627,215.0
NJ,7627,205.0
NJ,7627,1261.0
NJ,7627,29157.0
NJ,7628,0.0
NJ,7628,97.0
NJ,7628,414.0
NJ,7628,763.0
NJ,7628,4448.0
NJ,7628,3428.0
NJ,7630,0.0
NJ,7630,45.0
NJ,7630,134.0
NJ,7630,342.0
NJ,7630,2224.0
NJ,7630,8454.0
NJ,7631,39.0
NJ,7631,388.0
NJ,7631,831.0
NJ,7631,1355.0
NJ,7631,6037.0
NJ,7631,82869.0
NJ,7632,0.0
NJ,7632,99.0
NJ,7632,160.0
NJ,7632,228.0
NJ,7632,1385.0
NJ,7632,44437.0
NJ,7640,0.0
NJ,7640,0.0
NJ,7640,132.0
NJ,7640,183.0
NJ,7640,1437.0
NJ,7640,12298.0
NJ,7641,0.0
NJ,7641,71.0
NJ,7641,0.0
NJ,7641,98.0
NJ,7641,923.0
NJ,7641,11418.0
NJ,7642,0.0
NJ,7642,67.0
NJ,7642,222.0
NJ,7642,376.0
NJ,7642,3025.0
NJ,7642,12210.0
NJ,7643,0.0
NJ,7643,78.0
NJ,7643,303.0
NJ,7643,474.0
NJ,7643,1104.0
NJ,7643,1646.0
NJ,7644,18.0
NJ,7644,188.0
NJ,7644,658.0
NJ,7644,785.0
NJ,7644,2040.0
NJ,7644,1751.0
NJ,7645,0.0
NJ,7645,76.0
NJ,7645,154.0
NJ,7645,276.0
NJ,7645,2588.0
NJ,7645,18724.0
NJ,7646,0.0
NJ,7646,118.0
NJ,7646,390.0
NJ,7646,684.0
NJ,7646,3920.0
NJ,7646,6894.0
NJ,7647,22.0
NJ,7647,0.0
NJ,7647,130.0
NJ,7647,194.0
NJ,7647,1275.0
NJ,7647,4953.0
NJ,7648,0.0
NJ,7648,26.0
NJ,7648,134.0
NJ,7648,201.0
NJ,7648,1898.0
NJ,7648,11050.0
NJ,7649,0.0
NJ,7649,0.0
NJ,7649,164.0
NJ,7649,245.0
NJ,7649,2659.0
NJ,7649,22995.0
NJ,7650,13.0
NJ,7650,94.0
NJ,7650,291.0
NJ,7650,445.0
NJ,7650,2530.0
NJ,7650,4321.0
NJ,7652,59.0
NJ,7652,313.0
NJ,7652,560.0
NJ,7652,1056.0
NJ,7652,7063.0
NJ,7652,30891.0
NJ,7656,0.0
NJ,7656,49.0
NJ,7656,184.0
NJ,7656,406.0
NJ,7656,2327.0
NJ,7656,12371.0
NJ,7657,0.0
NJ,7657,67.0
NJ,7657,259.0
NJ,7657,439.0
NJ,7657,1398.0
NJ,7657,2133.0
NJ,7660,14.0
NJ,7660,116.0
NJ,7660,338.0
NJ,7660,501.0
NJ,7660,1850.0
NJ,7660,1319.0
NJ,7661,0.0
NJ,7661,66.0
NJ,7661,150.0
NJ,7661,363.0
NJ,7661,3000.0
NJ,7661,11057.0
NJ,7662,0.0
NJ,7662,65.0
NJ,7662,186.0
NJ,7662,314.0
NJ,7662,1312.0
NJ,7662,919.0
NJ,7663,0.0
NJ,7663,111.0
NJ,7663,372.0
NJ,7663,778.0
NJ,7663,2914.0
NJ,7663,4273.0
NJ,7666,127.0
NJ,7666,349.0
NJ,7666,1248.0
NJ,7666,2186.0
NJ,7666,10590.0
NJ,7666,91103.0
NJ,7670,103.0
NJ,7670,67.0
NJ,7670,244.0
NJ,7670,368.0
NJ,7670,3260.0
NJ,7670,143442.0
NJ,7675,86.0
NJ,7675,255.0
NJ,7675,606.0
NJ,7675,909.0
NJ,7675,8336.0
NJ,7675,56789.0
NJ,7676,0.0
NJ,7676,39.0
NJ,7676,185.0
NJ,7676,397.0
NJ,7676,3077.0
NJ,7676,10015.0
NJ,7677,0.0
NJ,7677,76.0
NJ,7677,92.0
NJ,7677,107.0
NJ,7677,1689.0
NJ,7677,32562.0
NJ,7701,51.0
NJ,7701,170.0
NJ,7701,662.0
NJ,7701,944.0
NJ,7701,5473.0
NJ,7701,42725.0
NJ,7702,0.0
NJ,7702,0.0
NJ,7702,98.0
NJ,7702,165.0
NJ,7702,1402.0
NJ,7702,9565.0
NJ,7704,0.0
NJ,7704,0.0
NJ,7704,92.0
NJ,7704,174.0
NJ,7704,1536.0
NJ,7704,39342.0
NJ,7711,0.0
NJ,7711,0.0
NJ,7711,0.0
NJ,7711,154.0
NJ,7711,296.0
NJ,7711,3192.0
NJ,7712,138.0
NJ,7712,317.0
NJ,7712,978.0
NJ,7712,1717.0
NJ,7712,7120.0
NJ,7712,38338.0
NJ,7716,0.0
NJ,7716,82.0
NJ,7716,406.0
NJ,7716,403.0
NJ,7716,2551.0
NJ,7716,13138.0
NJ,7717,0.0
NJ,7717,40.0
NJ,7717,0.0
NJ,7717,119.0
NJ,7717,540.0
NJ,7717,6303.0
NJ,7718,0.0
NJ,7718,32.0
NJ,7718,174.0
NJ,7718,367.0
NJ,7718,1723.0
NJ,7718,1603.0
NJ,7719,44.0
NJ,7719,107.0
NJ,7719,658.0
NJ,7719,1185.0
NJ,7719,5142.0
NJ,7719,23063.0
NJ,7720,0.0
NJ,7720,0.0
NJ,7720,97.0
NJ,7720,141.0
NJ,7720,721.0
NJ,7720,2102.0
NJ,7721,0.0
NJ,7721,0.0
NJ,7721,186.0
NJ,7721,217.0
NJ,7721,760.0
NJ,7721,495.0
NJ,7722,98.0
NJ,7722,69.0
NJ,7722,147.0
NJ,7722,324.0
NJ,7722,2583.0
NJ,7722,64881.0
NJ,7723,0.0
NJ,7723,0.0
NJ,7723,0.0
NJ,7723,0.0
NJ,7723,378.0
NJ,7723,2696.0
NJ,7724,76.0
NJ,7724,249.0
NJ,7724,665.0
NJ,7724,1172.0
NJ,7724,5207.0
NJ,7724,15702.0
NJ,7726,112.0
NJ,7726,506.0
NJ,7726,924.0
NJ,7726,1867.0
NJ,7726,13214.0
NJ,7726,50628.0
NJ,7727,0.0
NJ,7727,85.0
NJ,7727,156.0
NJ,7727,277.0
NJ,7727,1894.0
NJ,7727,5713.0
NJ,7728,129.0
NJ,7728,451.0
NJ,7728,1344.0
NJ,7728,2377.0
NJ,7728,12175.0
NJ,7728,41194.0
NJ,7730,0.0
NJ,7730,108.0
NJ,7730,388.0
NJ,7730,937.0
NJ,7730,4218.0
NJ,7730,4374.0
NJ,7731,70.0
NJ,7731,231.0
NJ,7731,1011.0
NJ,7731,1907.0
NJ,7731,9149.0
NJ,7731,11110.0
NJ,7732,0.0
NJ,7732,0.0
NJ,7732,197.0
NJ,7732,275.0
NJ,7732,1291.0
NJ,7732,3398.0
NJ,7733,36.0
NJ,7733,114.0
NJ,7733,205.0
NJ,7733,446.0
NJ,7733,4215.0
NJ,7733,69802.0
NJ,7734,0.0
NJ,7734,105.0
NJ,7734,288.0
NJ,7734,479.0
NJ,7734,1068.0
NJ,7734,337.0
NJ,7735,41.0
NJ,7735,138.0
NJ,7735,721.0
NJ,7735,1136.0
NJ,7735,3333.0
NJ,7735,2250.0
NJ,7737,0.0
NJ,7737,0.0
NJ,7737,131.0
NJ,7737,206.0
NJ,7737,1147.0
NJ,7737,2955.0
NJ,7738,34.0
NJ,7738,0.0
NJ,7738,92.0
NJ,7738,203.0
NJ,7738,2330.0
NJ,7738,18643.0
NJ,7739,0.0
NJ,7739,82.0
NJ,7739,210.0
NJ,7739,169.0
NJ,7739,1889.0
NJ,7739,29341.0
NJ,7740,51.0
NJ,7740,153.0
NJ,7740,574.0
NJ,7740,946.0
NJ,7740,3259.0
NJ,7740,16543.0
NJ,7746,22.0
NJ,7746,121.0
NJ,7746,346.0
NJ,7746,518.0
NJ,7746,5452.0
NJ,7746,33874.0
NJ,7747,34.0
NJ,7747,209.0
NJ,7747,864.0
NJ,7747,1673.0
NJ,7747,8489.0
NJ,7747,15621.0
NJ,7748,21.0
NJ,7748,156.0
NJ,7748,579.0
NJ,7748,1470.0
NJ,7748,7878.0
NJ,7748,29459.0
NJ,7750,0.0
NJ,7750,0.0
NJ,7750,86.0
NJ,7750,163.0
NJ,7750,1243.0
NJ,7750,19865.0
NJ,7751,28.0
NJ,7751,188.0
NJ,7751,360.0
NJ,7751,767.0
NJ,7751,5642.0
NJ,7751,38151.0
NJ,7753,51.0
NJ,7753,385.0
NJ,7753,1771.0
NJ,7753,2531.0
NJ,7753,6664.0
NJ,7753,7542.0
NJ,7755,0.0
NJ,7755,54.0
NJ,7755,204.0
NJ,7755,251.0
NJ,7755,1369.0
NJ,7755,15093.0
NJ,7756,0.0
NJ,7756,0.0
NJ,7756,104.0
NJ,7756,160.0
NJ,7756,710.0
NJ,7756,2591.0
NJ,7757,0.0
NJ,7757,79.0
NJ,7757,120.0
NJ,7757,418.0
NJ,7757,1677.0
NJ,7757,9693.0
NJ,7758,0.0
NJ,7758,36.0
NJ,7758,161.0
NJ,7758,281.0
NJ,7758,1231.0
NJ,7758,1946.0
NJ,7760,51.0
NJ,7760,139.0
NJ,7760,183.0
NJ,7760,287.0
NJ,7760,2322.0
NJ,7760,130613.0
NJ,7762,0.0
NJ,7762,131.0
NJ,7762,153.0
NJ,7762,356.0
NJ,7762,2317.0
NJ,7762,24801.0
NJ,7764,0.0
NJ,7764,35.0
NJ,7764,154.0
NJ,7764,323.0
NJ,7764,1776.0
NJ,7764,5946.0
NJ,7801,49.0
NJ,7801,502.0
NJ,7801,734.0
NJ,7801,764.0
NJ,7801,2016.0
NJ,7801,1320.0
NJ,7803,0.0
NJ,7803,155.0
NJ,7803,142.0
NJ,7803,313.0
NJ,7803,745.0
NJ,7803,762.0
NJ,7821,0.0
NJ,7821,95.0
NJ,7821,303.0
NJ,7821,360.0
NJ,7821,1701.0
NJ,7821,5133.0
NJ,7822,0.0
NJ,7822,0.0
NJ,7822,71.0
NJ,7822,0.0
NJ,7822,227.0
NJ,7822,599.0
NJ,7823,0.0
NJ,7823,54.0
NJ,7823,143.0
NJ,7823,282.0
NJ,7823,772.0
NJ,7823,1026.0
NJ,7825,0.0
NJ,7825,60.0
NJ,7825,261.0
NJ,7825,341.0
NJ,7825,1565.0
NJ,7825,3194.0
NJ,7826,0.0
NJ,7826,57.0
NJ,7826,122.0
NJ,7826,260.0
NJ,7826,876.0
NJ,7826,2920.0
NJ,7827,0.0
NJ,7827,41.0
NJ,7827,104.0
NJ,7827,177.0
NJ,7827,926.0
NJ,7827,0.0
NJ,7828,0.0
NJ,7828,103.0
NJ,7828,295.0
NJ,7828,498.0
NJ,7828,2348.0
NJ,7828,4954.0
NJ,7830,0.0
NJ,7830,48.0
NJ,7830,136.0
NJ,7830,180.0
NJ,7830,1555.0
NJ,7830,18546.0
NJ,7832,0.0
NJ,7832,0.0
NJ,7832,114.0
NJ,7832,114.0
NJ,7832,539.0
NJ,7832,956.0
NJ,7834,39.0
NJ,7834,97.0
NJ,7834,536.0
NJ,7834,986.0
NJ,7834,5626.0
NJ,7834,20135.0
NJ,7836,0.0
NJ,7836,99.0
NJ,7836,277.0
NJ,7836,390.0
NJ,7836,2642.0
NJ,7836,11634.0
NJ,7838,0.0
NJ,7838,0.0
NJ,7838,98.0
NJ,7838,329.0
NJ,7838,626.0
NJ,7838,841.0
NJ,7840,36.0
NJ,7840,210.0
NJ,7840,767.0
NJ,7840,1463.0
NJ,7840,5494.0
NJ,7840,8661.0
NJ,7843,0.0
NJ,7843,141.0
NJ,7843,563.0
NJ,7843,713.0
NJ,7843,1574.0
NJ,7843,2638.0
NJ,7847,0.0
NJ,7847,0.0
NJ,7847,81.0
NJ,7847,87.0
NJ,7847,359.0
NJ,7847,0.0
NJ,7848,0.0
NJ,7848,33.0
NJ,7848,99.0
NJ,7848,169.0
NJ,7848,635.0
NJ,7848,1941.0
NJ,7849,0.0
NJ,7849,95.0
NJ,7849,239.0
NJ,7849,479.0
NJ,7849,2190.0
NJ,7849,3466.0
NJ,7850,0.0
NJ,7850,49.0
NJ,7850,178.0
NJ,7850,299.0
NJ,7850,1134.0
NJ,7850,1125.0
NJ,7851,0.0
NJ,7851,0.0
NJ,7851,0.0
NJ,7851,0.0
NJ,7851,0.0
NJ,7851,0.0
NJ,7852,24.0
NJ,7852,0.0
NJ,7852,136.0
NJ,7852,304.0
NJ,7852,1071.0
NJ,7852,2353.0
NJ,7853,0.0
NJ,7853,89.0
NJ,7853,202.0
NJ,7853,460.0
NJ,7853,4070.0
NJ,7853,21644.0
NJ,7856,0.0
NJ,7856,41.0
NJ,7856,167.0
NJ,7856,323.0
NJ,7856,1120.0
NJ,7856,2370.0
NJ,7857,0.0
NJ,7857,28.0
NJ,7857,86.0
NJ,7857,112.0
NJ,7857,355.0
NJ,7857,0.0
NJ,7860,10.0
NJ,7860,154.0
NJ,7860,660.0
NJ,7860,1012.0
NJ,7860,3483.0
NJ,7860,9990.0
NJ,7863,0.0
NJ,7863,0.0
NJ,7863,99.0
NJ,7863,170.0
NJ,7863,479.0
NJ,7863,905.0
NJ,7865,0.0
NJ,7865,0.0
NJ,7865,103.0
NJ,7865,92.0
NJ,7865,503.0
NJ,7865,1146.0
NJ,7866,25.0
NJ,7866,247.0
NJ,7866,687.0
NJ,7866,1257.0
NJ,7866,5408.0
NJ,7866,9853.0
NJ,7869,62.0
NJ,7869,104.0
NJ,7869,442.0
NJ,7869,807.0
NJ,7869,6489.0
NJ,7869,41901.0
NJ,7871,21.0
NJ,7871,187.0
NJ,7871,442.0
NJ,7871,893.0
NJ,7871,5889.0
NJ,7871,30476.0
NJ,7874,0.0
NJ,7874,91.0
NJ,7874,331.0
NJ,7874,501.0
NJ,7874,1349.0
NJ,7874,1274.0
NJ,7876,0.0
NJ,7876,77.0
NJ,7876,271.0
NJ,7876,548.0
NJ,7876,2581.0
NJ,7876,4514.0
NJ,7882,16.0
NJ,7882,116.0
NJ,7882,433.0
NJ,7882,456.0
NJ,7882,1713.0
NJ,7882,1831.0
NJ,7885,10.0
NJ,7885,122.0
NJ,7885,445.0
NJ,7885,562.0
NJ,7885,1734.0
NJ,7885,1954.0
NJ,7901,29.0
NJ,7901,158.0
NJ,7901,287.0
NJ,7901,491.0
NJ,7901,4232.0
NJ,7901,251361.0
NJ,7920,81.0
NJ,7920,305.0
NJ,7920,461.0
NJ,7920,982.0
NJ,7920,7356.0
NJ,7920,102789.0
NJ,7921,0.0
NJ,7921,132.0
NJ,7921,298.0
NJ,7921,709.0
NJ,7921,3220.0
NJ,7921,18133.0
NJ,7922,0.0
NJ,7922,64.0
NJ,7922,143.0
NJ,7922,341.0
NJ,7922,3335.0
NJ,7922,34658.0
NJ,7924,0.0
NJ,7924,61.0
NJ,7924,173.0
NJ,7924,254.0
NJ,7924,2313.0
NJ,7924,63208.0
NJ,7927,29.0
NJ,7927,0.0
NJ,7927,85.0
NJ,7927,151.0
NJ,7927,964.0
NJ,7927,3164.0
NJ,7928,39.0
NJ,7928,165.0
NJ,7928,401.0
NJ,7928,543.0
NJ,7928,4713.0
NJ,7928,145638.0
NJ,7930,0.0
NJ,7930,73.0
NJ,7930,214.0
NJ,7930,203.0
NJ,7930,2259.0
NJ,7930,30871.0
NJ,7931,0.0
NJ,7931,0.0
NJ,7931,165.0
NJ,7931,0.0
NJ,7931,754.0
NJ,7931,68981.0
NJ,7932,0.0
NJ,7932,78.0
NJ,7932,204.0
NJ,7932,420.0
NJ,7932,3089.0
NJ,7932,54218.0
NJ,7933,0.0
NJ,7933,0.0
NJ,7933,102.0
NJ,7933,126.0
NJ,7933,770.0
NJ,7933,4412.0
NJ,7934,0.0
NJ,7934,0.0
NJ,7934,0.0
NJ,7934,0.0
NJ,7934,579.0
NJ,7934,11757.0
NJ,7935,0.0
NJ,7935,0.0
NJ,7935,0.0
NJ,7935,172.0
NJ,7935,0.0
NJ,7935,4288.0
NJ,7936,0.0
NJ,7936,157.0
NJ,7936,263.0
NJ,7936,507.0
NJ,7936,3588.0
NJ,7936,16622.0
NJ,7940,0.0
NJ,7940,131.0
NJ,7940,128.0
NJ,7940,338.0
NJ,7940,3640.0
NJ,7940,71820.0
NJ,7945,55.0
NJ,7945,0.0
NJ,7945,172.0
NJ,7945,273.0
NJ,7945,2510.0
NJ,7945,69755.0
NJ,7946,0.0
NJ,7946,53.0
NJ,7946,0.0
NJ,7946,79.0
NJ,7946,842.0
NJ,7946,7255.0
NJ,7950,27.0
NJ,7950,137.0
NJ,7950,460.0
NJ,7950,884.0
NJ,7950,5708.0
NJ,7950,18988.0
NJ,7960,57.0
NJ,7960,491.0
NJ,7960,927.0
NJ,7960,1555.0
NJ,7960,10374.0
NJ,7960,156275.0
NJ,7974,0.0
NJ,7974,75.0
NJ,7974,104.0
NJ,7974,268.0
NJ,7974,3344.0
NJ,7974,28847.0
NJ,7976,0.0
NJ,7976,116.0
NJ,7976,0.0
NJ,7976,0.0
NJ,7976,337.0
NJ,7976,39424.0
NJ,7980,40.0
NJ,7980,0.0
NJ,7980,0.0
NJ,7980,66.0
NJ,7980,530.0
NJ,7980,2753.0
NJ,7981,0.0
NJ,7981,63.0
NJ,7981,236.0
NJ,7981,411.0
NJ,7981,3111.0
NJ,7981,9944.0
NJ,8002,33.0
NJ,8002,175.0
NJ,8002,541.0
NJ,8002,924.0
NJ,8002,2724.0
NJ,8002,5188.0
NJ,8003,81.0
NJ,8003,193.0
NJ,8003,614.0
NJ,8003,1324.0
NJ,8003,5589.0
NJ,8003,48011.0
NJ,8004,0.0
NJ,8004,97.0
NJ,8004,376.0
NJ,8004,518.0
NJ,8004,1122.0
NJ,8004,969.0
NJ,8005,22.0
NJ,8005,173.0
NJ,8005,558.0
NJ,8005,879.0
NJ,8005,3338.0
NJ,8005,3027.0
NJ,8007,0.0
NJ,8007,28.0
NJ,8007,172.0
NJ,8007,199.0
NJ,8007,441.0
NJ,8007,365.0
NJ,8008,0.0
NJ,8008,91.0
NJ,8008,219.0
NJ,8008,343.0
NJ,8008,1923.0
NJ,8008,16439.0
NJ,8009,0.0
NJ,8009,110.0
NJ,8009,563.0
NJ,8009,655.0
NJ,8009,1734.0
NJ,8009,2130.0
NJ,8010,12.0
NJ,8010,103.0
NJ,8010,311.0
NJ,8010,326.0
NJ,8010,661.0
NJ,8010,442.0
NJ,8012,20.0
NJ,8012,283.0
NJ,8012,1107.0
NJ,8012,1745.0
NJ,8012,3379.0
NJ,8012,3324.0
NJ,8014,0.0
NJ,8014,0.0
NJ,8014,0.0
NJ,8014,0.0
NJ,8014,0.0
NJ,8014,0.0
NJ,8015,0.0
NJ,8015,130.0
NJ,8015,411.0
NJ,8015,484.0
NJ,8015,965.0
NJ,8015,0.0
NJ,8016,33.0
NJ,8016,236.0
NJ,8016,995.0
NJ,8016,1490.0
NJ,8016,4924.0
NJ,8016,4083.0
NJ,8019,0.0
NJ,8019,0.0
NJ,8019,79.0
NJ,8019,0.0
NJ,8019,268.0
NJ,8019,0.0
NJ,8020,0.0
NJ,8020,0.0
NJ,8020,187.0
NJ,8020,187.0
NJ,8020,529.0
NJ,8020,1274.0
NJ,8021,58.0
NJ,8021,438.0
NJ,8021,1096.0
NJ,8021,1336.0
NJ,8021,2195.0
NJ,8021,1478.0
NJ,8022,0.0
NJ,8022,61.0
NJ,8022,272.0
NJ,8022,370.0
NJ,8022,2293.0
NJ,8022,5009.0
NJ,8026,0.0
NJ,8026,0.0
NJ,8026,85.0
NJ,8026,72.0
NJ,8026,229.0
NJ,8026,649.0
NJ,8027,0.0
NJ,8027,42.0
NJ,8027,158.0
NJ,8027,213.0
NJ,8027,658.0
NJ,8027,0.0
NJ,8028,18.0
NJ,8028,136.0
NJ,8028,405.0
NJ,8028,810.0
NJ,8028,1699.0
NJ,8028,1630.0
NJ,8029,0.0
NJ,8029,42.0
NJ,8029,181.0
NJ,8029,187.0
NJ,8029,337.0
NJ,8029,0.0
NJ,8030,0.0
NJ,8030,67.0
NJ,8030,217.0
NJ,8030,258.0
NJ,8030,732.0
NJ,8030,0.0
NJ,8031,0.0
NJ,8031,84.0
NJ,8031,343.0
NJ,8031,425.0
NJ,8031,671.0
NJ,8031,0.0
NJ,8033,0.0
NJ,8033,139.0
NJ,8033,268.0
NJ,8033,503.0
NJ,8033,3365.0
NJ,8033,48289.0
NJ,8034,0.0
NJ,8034,151.0
NJ,8034,502.0
NJ,8034,859.0
NJ,8034,2732.0
NJ,8034,9699.0
NJ,8035,0.0
NJ,8035,34.0
NJ,8035,161.0
NJ,8035,442.0
NJ,8035,1562.0
NJ,8035,4232.0
NJ,8036,22.0
NJ,8036,0.0
NJ,8036,190.0
NJ,8036,279.0
NJ,8036,1254.0
NJ,8036,3749.0
NJ,8037,14.0
NJ,8037,121.0
NJ,8037,365.0
NJ,8037,631.0
NJ,8037,2240.0
NJ,8037,5115.0
NJ,8041,0.0
NJ,8041,0.0
NJ,8041,0.0
NJ,8041,0.0
NJ,8041,385.0
NJ,8041,0.0
NJ,8043,34.0
NJ,8043,168.0
NJ,8043,520.0
NJ,8043,960.0
NJ,8043,4123.0
NJ,8043,34068.0
NJ,8045,0.0
NJ,8045,32.0
NJ,8045,93.0
NJ,8045,99.0
NJ,8045,344.0
NJ,8045,0.0
NJ,8046,51.0
NJ,8046,488.0
NJ,8046,1467.0
NJ,8046,1517.0
NJ,8046,2663.0
NJ,8046,832.0
NJ,8048,0.0
NJ,8048,82.0
NJ,8048,234.0
NJ,8048,454.0
NJ,8048,2207.0
NJ,8048,7362.0
NJ,8049,0.0
NJ,8049,69.0
NJ,8049,208.0
NJ,8049,254.0
NJ,8049,446.0
NJ,8049,0.0
NJ,8050,32.0
NJ,8050,203.0
NJ,8050,731.0
NJ,8050,1056.0
NJ,8050,3931.0
NJ,8050,5816.0
NJ,8051,0.0
NJ,8051,73.0
NJ,8051,349.0
NJ,8051,480.0
NJ,8051,917.0
NJ,8051,1449.0
NJ,8052,25.0
NJ,8052,142.0
NJ,8052,496.0
NJ,8052,698.0
NJ,8052,1303.0
NJ,8052,0.0
NJ,8053,49.0
NJ,8053,269.0
NJ,8053,1477.0
NJ,8053,2424.0
NJ,8053,8711.0
NJ,8053,30204.0
NJ,8054,60.0
NJ,8054,261.0
NJ,8054,1279.0
NJ,8054,2389.0
NJ,8054,7996.0
NJ,8054,28756.0
NJ,8055,37.0
NJ,8055,150.0
NJ,8055,466.0
NJ,8055,1181.0
NJ,8055,6362.0
NJ,8055,37940.0
NJ,8056,0.0
NJ,8056,0.0
NJ,8056,117.0
NJ,8056,166.0
NJ,8056,1030.0
NJ,8056,4730.0
NJ,8057,80.0
NJ,8057,105.0
NJ,8057,442.0
NJ,8057,706.0
NJ,8057,4227.0
NJ,8057,75341.0
NJ,8059,0.0
NJ,8059,40.0
NJ,8059,163.0
NJ,8059,259.0
NJ,8059,692.0
NJ,8059,0.0
NJ,8060,37.0
NJ,8060,200.0
NJ,8060,724.0
NJ,8060,1291.0
NJ,8060,3163.0
NJ,8060,2738.0
NJ,8061,0.0
NJ,8061,0.0
NJ,8061,118.0
NJ,8061,210.0
NJ,8061,838.0
NJ,8061,1206.0
NJ,8062,0.0
NJ,8062,83.0
NJ,8062,278.0
NJ,8062,476.0
NJ,8062,3367.0
NJ,8062,19427.0
NJ,8063,0.0
NJ,8063,0.0
NJ,8063,113.0
NJ,8063,122.0
NJ,8063,139.0
NJ,8063,0.0
NJ,8065,0.0
NJ,8065,79.0
NJ,8065,286.0
NJ,8065,443.0
NJ,8065,830.0
NJ,8065,0.0
NJ,8066,0.0
NJ,8066,32.0
NJ,8066,104.0
NJ,8066,153.0
NJ,8066,400.0
NJ,8066,0.0
NJ,8067,0.0
NJ,8067,0.0
NJ,8067,86.0
NJ,8067,0.0
NJ,8067,521.0
NJ,8067,0.0
NJ,8068,0.0
NJ,8068,57.0
NJ,8068,100.0
NJ,8068,203.0
NJ,8068,839.0
NJ,8068,0.0
NJ,8069,0.0
NJ,8069,98.0
NJ,8069,273.0
NJ,8069,251.0
NJ,8069,894.0
NJ,8069,0.0
NJ,8070,0.0
NJ,8070,68.0
NJ,8070,289.0
NJ,8070,380.0
NJ,8070,757.0
NJ,8070,460.0
NJ,8071,0.0
NJ,8071,59.0
NJ,8071,314.0
NJ,8071,344.0
NJ,8071,787.0
NJ,8071,582.0
NJ,8075,19.0
NJ,8075,196.0
NJ,8075,729.0
NJ,8075,1104.0
NJ,8075,2994.0
NJ,8075,4007.0
NJ,8077,0.0
NJ,8077,166.0
NJ,8077,519.0
NJ,8077,815.0
NJ,8077,3136.0
NJ,8077,7895.0
NJ,8078,0.0
NJ,8078,72.0
NJ,8078,245.0
NJ,8078,390.0
NJ,8078,712.0
NJ,8078,0.0
NJ,8079,0.0
NJ,8079,34.0
NJ,8079,115.0
NJ,8079,156.0
NJ,8079,643.0
NJ,8079,777.0
NJ,8080,56.0
NJ,8080,231.0
NJ,8080,1171.0
NJ,8080,1487.0
NJ,8080,5849.0
NJ,8080,15639.0
NJ,8081,46.0
NJ,8081,514.0
NJ,8081,1910.0
NJ,8081,2851.0
NJ,8081,6366.0
NJ,8081,5450.0
NJ,8083,0.0
NJ,8083,157.0
NJ,8083,314.0
NJ,8083,420.0
